"","ist","country_code","district_name","year","district_population","live_births","surviving_infants","under5pop","under15pop","cba_women","pregnant_women"
"15587","WA","NIE","BAKURA",2022,NA,12375.3094531761,11447.1612441879,61876.5472658804,147266.182492795,68064.2019924684,15469.1368164701
"15588","WA","NIE","BAKURA",2023,NA,12771.3193556777,11813.4704040019,63856.5967783885,151978.700332565,70242.2564562274,15964.1491945971
"15589","WA","NIE","BAKURA",2024,NA,13180.0015750594,12191.5014569299,65900.007875297,156842.018743207,72490.0086628267,16475.0019688242
"15590","WA","NIE","BALANGA",2018,NA,12407,11477,62036,147646,68240,15509
"15591","WA","NIE","BALANGA",2019,NA,12804,11844,64021,152371,70424,16005
"15592","WA","NIE","BALANGA",2020,NA,NA,12222.9645498867,66070.0786480361,157246.787182326,72677.0865128397,16517.519662009
"15593","WA","NIE","BALANGA",2021,NA,13636.8642329546,12614.099415483,68184.3211647732,162278.68437216,75002.7532812506,17046.0802911933
"15594","WA","NIE","BALANGA",2022,NA,14073.2438884092,13017.7505967785,70366.219442046,167471.602272069,77402.8413862506,17591.5548605115
"15595","WA","NIE","BALANGA",2023,NA,14523.5876928383,13434.3186158754,72617.9384641915,172830.693544776,79879.7323106106,18154.4846160479
"15596","WA","NIE","BALANGA",2024,NA,14988.3424990091,13864.2168115834,74941.7124950456,178361.275738208,82435.8837445501,18735.4281237614
"15597","WA","NIE","BALI",2018,NA,11778,10894,58888,140153,64777,14722
"15598","WA","NIE","BALI",2019,NA,12119,11210,60596,144218,66655,15149
"15599","WA","NIE","BALI",2020,NA,NA,11535.2807280724,62352.8688003911,148399.827744931,68588.1556804303,15588.2172000978
"15600","WA","NIE","BALI",2021,NA,12832.2203991205,11869.8038691865,64161.1019956025,152703.422749534,70577.2121951627,16040.2754989006
"15601","WA","NIE","BALI",2022,NA,13204.354790695,12214.0281813929,66021.773953475,157131.82200927,72623.9513488225,16505.4434883687
"15602","WA","NIE","BALI",2023,NA,13587.2810796251,12568.2349986533,67936.4053981257,161688.644847539,74730.0459379383,16984.1013495314
"15603","WA","NIE","BALI",2024,NA,13981.3122309343,12932.7138136142,69906.5611546714,166377.615548118,76897.2172701385,17476.6402886678
"15604","WA","NIE","BAMA",2018,NA,16130,14921,80652,191953,88718,20163
"15605","WA","NIE","BAMA",2019,NA,16679,15428,83395,198479,91734,20849
"15606","WA","NIE","BAMA",2020,NA,NA,15952.5645744343,86230.0787807262,205227.587498128,94853.0866587988,21557.5196951816
"15607","WA","NIE","BAMA",2021,NA,17832.3802918542,16494.9517699651,89161.9014592709,212205.325473065,98078.091605198,22290.4753648177
"15608","WA","NIE","BAMA",2022,NA,18438.6812217772,17055.7801301439,92193.4061088861,219420.306539149,101412.746719775,23048.3515272215
"15609","WA","NIE","BAMA",2023,NA,19065.5963833177,17635.6766545688,95327.9819165883,226880.59696148,104860.780108247,23831.9954791471
"15610","WA","NIE","BAMA",2024,NA,19713.8266603504,18235.2896608242,98569.1333017522,234594.53725817,108426.046631927,24642.2833254381
"15611","WA","NIE","BARDE",2020,NA,NA,8371.78123635492,45252.8715478644,107701.834283917,49778.1587026509,11313.2178869661
"15612","WA","NIE","BARDE",2021,NA,9367.34441040793,8664.79357962734,46836.7220520397,111471.398483854,51520.3942572436,11709.1805130099
"15613","WA","NIE","BARDE",2022,NA,9695.20146477221,8968.06135491429,48476.007323861,115372.897430789,53323.6080562471,12119.0018309653
"15614","WA","NIE","BARDE",2023,NA,10034.5335160392,9281.94350233629,50172.6675801962,119410.948840867,55189.9343382158,12543.166895049
"15615","WA","NIE","BARDE",2024,NA,10385.7421891006,9606.81152491806,51928.710945503,123590.332050297,57121.5820400533,12982.1777363758
"15616","WA","NIE","BARKIN LADI",2018,NA,9652,8928,48259,114856,53085,12065
"15617","WA","NIE","BARKIN LADI",2019,NA,9912,9169,49562,117957,54518,12390
"15618","WA","NIE","BARKIN LADI",2020,NA,NA,9416.46913981659,50899.8331881978,121141.602987911,55989.8165070176,12724.9582970495
"15619","WA","NIE","BARKIN LADI",2021,NA,10454.8257368558,9670.71380659164,52274.1286842791,124412.426268584,57501.541552707,13068.5321710698
"15620","WA","NIE","BARKIN LADI",2022,NA,10737.1060317509,9931.82307936961,53685.5301587547,127771.561777836,59054.0831746301,13421.3825396887
"15621","WA","NIE","BARKIN LADI",2023,NA,11027.0078946082,10199.9823025126,55135.039473041,131221.393945838,60648.5434203451,13783.7598682603
"15622","WA","NIE","BARKIN LADI",2024,NA,11324.7371077626,10475.3818246804,56623.6855388131,134764.371582375,62286.0540926944,14155.9213847033
"15623","WA","NIE","BARUTEN",2018,NA,11946,11050,59728,142152,65700,14932
"15624","WA","NIE","BARUTEN",2019,NA,12304,11381,61520,146416,67671,15380
"15625","WA","NIE","BARUTEN",2020,NA,NA,11722.5446536018,63365.1062356853,150808.952840931,69701.6168592539,15841.2765589213
"15626","WA","NIE","BARUTEN",2021,NA,13053.2118845512,12074.2209932098,65266.0594227559,155333.221426159,71792.6653650315,16316.514855689
"15627","WA","NIE","BARUTEN",2022,NA,13444.8082410877,12436.4476230061,67224.0412054386,159993.218068944,73946.4453259824,16806.0103013596
"15628","WA","NIE","BARUTEN",2023,NA,13848.1524883203,12809.5410516963,69240.7624416017,164793.014611012,76164.8386857619,17310.1906104004
"15629","WA","NIE","BARUTEN",2024,NA,14263.59706297,13193.8272832472,71317.9853148498,169736.805049342,78449.7838463348,17829.4963287124
"15630","WA","NIE","BASSA",2018,NA,9137,8451.5,45684.5,108730,50253.5,11421.5
"15631","WA","NIE","BASSA",2019,NA,9395.5,8691,46978.5,111808,51676.5,11744.5
"15632","WA","NIE","BASSA",2020,NA,NA,8937.04442990868,48308.3482697766,114973.868882068,53139.1830967543,12077.0870674442
"15633","WA","NIE","BASSA",2021,NA,9935.23985301322,9190.09686403723,49676.1992650661,118229.354250857,54643.8191915727,12419.0498162665
"15634","WA","NIE","BASSA",2022,NA,10216.5776009977,9450.33428092288,51082.8880049885,121577.273451873,56191.1768054874,12770.7220012471
"15635","WA","NIE","BASSA",2023,NA,10505.9040563364,9717.96125211114,52529.5202816818,125020.258270403,57782.47230985,13132.3800704205
"15636","WA","NIE","BASSA",2024,NA,10803.4466917725,9993.18818988959,54017.2334588626,128561.015632093,59418.9568047489,13504.3083647157
"15637","WA","NIE","BATAGARAWA",2018,NA,10526,9737,52632,125264,57895,13158
"15638","WA","NIE","BATAGARAWA",2019,NA,10842,10029,54211,129022,59632,13553
"15639","WA","NIE","BATAGARAWA",2020,NA,NA,10329.8911932099,55837.2496930264,132892.654269403,61420.9746623291,13959.3124232566
"15640","WA","NIE","BATAGARAWA",2021,NA,11502.4734367634,10639.7879290062,57512.3671838172,136879.433897485,63263.6039021989,14378.0917959543
"15641","WA","NIE","BATAGARAWA",2022,NA,11847.5476398663,10958.9815668764,59237.7381993317,140985.816914409,65161.5120192649,14809.4345498329
"15642","WA","NIE","BATAGARAWA",2023,NA,12202.9740690623,11287.7510138827,61014.8703453117,145215.391421842,67116.3573798429,15253.7175863279
"15643","WA","NIE","BATAGARAWA",2024,NA,12569.0632911342,11626.3835442991,62845.316455671,149571.853164497,69129.8481012381,15711.3291139178
"15644","WA","NIE","BATSARI",2018,NA,11918,11024,59591,141825,65550,14898
"15645","WA","NIE","BATSARI",2019,NA,12276,11355,61378,146080,67516,15345
"15646","WA","NIE","BATSARI",2020,NA,NA,11695.6250942685,63219.5951041543,150462.636347887,69541.5546145697,15804.8987760386
"15647","WA","NIE","BATSARI",2021,NA,13023.2365914558,12046.4938470966,65116.1829572789,154976.515438324,71627.8012530068,16279.0457393197
"15648","WA","NIE","BATSARI",2022,NA,13413.9336891994,12407.8886625095,67069.6684459973,159625.810901474,73776.635290597,16767.4171114993
"15649","WA","NIE","BATSARI",2023,NA,13816.3516998754,12780.1253223848,69081.7584993772,164414.585228518,75989.9343493149,17270.4396248443
"15650","WA","NIE","BATSARI",2024,NA,14230.8422508717,13163.5290820563,71154.2112543585,169347.022785373,78269.6323797943,17788.5528135896
"15651","WA","NIE","BAUCHI",2018,NA,29503,27290,147515,351086,162267,36879
"15652","WA","NIE","BAUCHI",2019,NA,30506,28218,152531,363023,167784,38133
"15653","WA","NIE","BAUCHI",2020,NA,NA,29177.5718463232,157716.60457472,375365.518887834,173488.265032192,39429.1511436801
"15654","WA","NIE","BAUCHI",2021,NA,32615.7938260521,30169.6092890982,163078.969130261,388127.946530021,179386.866043287,40769.7422825652
"15655","WA","NIE","BAUCHI",2022,NA,33724.7308161379,31195.3760049276,168623.65408069,401324.296712041,185486.019488758,42155.9135201724
"15656","WA","NIE","BAUCHI",2023,NA,34871.3716638866,32256.0187890951,174356.858319433,414969.322800251,191792.544151376,43589.2145798583
"15657","WA","NIE","BAUCHI",2024,NA,36056.9983004587,33352.7234279243,180284.991502294,429078.279775459,198313.490652523,45071.2478755734
"15658","WA","NIE","BAURE",2018,NA,11259,10415,56296,133985,61926,14074
"15659","WA","NIE","BAURE",2019,NA,11597,10727,57985,138004,63784,14496
"15660","WA","NIE","BAURE",2020,NA,NA,11049.0519778923,59724.6052859041,142144.560580452,65697.0658144945,14931.151321476
"15661","WA","NIE","BAURE",2021,NA,12303.2686888962,11380.523537229,61516.3434444812,146408.897397865,67667.9777889293,15379.0858611203
"15662","WA","NIE","BAURE",2022,NA,12672.3667495631,11721.9392433459,63361.8337478156,150801.164319801,69698.0171225972,15840.4584369539
"15663","WA","NIE","BAURE",2023,NA,13052.53775205,12073.5974206463,65262.6887602501,155325.199249395,71788.9576362751,16315.6721900625
"15664","WA","NIE","BAURE",2024,NA,13444.1138846115,12435.8053432657,67220.5694230576,159984.955226877,73942.6263653633,16805.1423557644
"15665","WA","NIE","BAYO",2018,NA,4719,4365,23593,56151,25952,5898
"15666","WA","NIE","BAYO",2019,NA,4879,4513,24395,58060,26835,6099
"15667","WA","NIE","BAYO",2020,NA,NA,4666.54435770624,25224.5640957094,60034.4625477883,27747.0205052803,6306.14102392735
"15668","WA","NIE","BAYO",2021,NA,5216.4398549927,4825.20686586825,26082.1992749635,62075.6342744132,28690.4192024599,6520.54981874088
"15669","WA","NIE","BAYO",2022,NA,5393.79881006245,4989.26389930777,26968.9940503123,64186.2058397432,29665.8934553435,6742.24851257807
"15670","WA","NIE","BAYO",2023,NA,5577.18796960458,5158.89887188423,27885.9398480229,66368.5368382945,30674.5338328252,6971.48496200572
"15671","WA","NIE","BAYO",2024,NA,5766.81236057113,5334.3014335283,28834.0618028557,68625.0670907965,31717.4679831412,7208.51545071392
"15672","WA","NIE","BEBEJI",2018,NA,11153,10317,55766,132724,61343,13942
"15673","WA","NIE","BEBEJI",2019,NA,11521,10657,57607,137104,63367,14402
"15674","WA","NIE","BEBEJI",2020,NA,NA,11008.8996026965,59507.5654199809,141628.005699555,65458.321961979,14876.8913549952
"15675","WA","NIE","BEBEJI",2021,NA,12294.2630157681,11372.1932895855,61471.3150788403,146301.72988764,67618.4465867243,15367.8287697101
"15676","WA","NIE","BEBEJI",2022,NA,12699.9736952884,11747.4756681418,63499.868476442,151129.686973932,69849.8553240862,15874.9671191105
"15677","WA","NIE","BEBEJI",2023,NA,13119.0728272329,12135.1423651904,65595.3641361646,156116.966644072,72154.900549781,16398.8410340411
"15678","WA","NIE","BEBEJI",2024,NA,13552.0022305316,12535.6020632417,67760.011152658,161268.826543326,74536.0122679238,16940.0027881645
"15679","WA","NIE","BEKWARRA",2018,NA,5965,5518,29826,70985,32808,7456
"15680","WA","NIE","BEKWARRA",2019,NA,6138,5678,30691,73044,33760,7673
"15681","WA","NIE","BEKWARRA",2020,NA,NA,5842.42217534675,31580.6604072797,75161.9717693258,34738.7264480077,7895.16510181993
"15682","WA","NIE","BEKWARRA",2021,NA,6499.29991181817,6011.85241843181,32496.4995590909,77341.6689506362,35746.1495149999,8124.12488977271
"15683","WA","NIE","BEKWARRA",2022,NA,6687.7796092609,6186.19613856633,33438.8980463045,79584.5773502047,36782.7878509349,8359.72451157612
"15684","WA","NIE","BEKWARRA",2023,NA,6881.72521792946,6365.59582658475,34408.6260896473,81892.5300933606,37849.488698612,8602.15652241183
"15685","WA","NIE","BEKWARRA",2024,NA,7081.29524924942,6550.19810555571,35406.4762462471,84267.413466068,38947.1238708718,8851.61906156177
"15686","WA","NIE","BENDE",2018,NA,10579,9786,52897,125894,58186,13224
"15687","WA","NIE","BENDE",2019,NA,10865,10050,54325,129293,59757,13581
"15688","WA","NIE","BENDE",2020,NA,246235.66013295,10321.4370241934,55791.5514821265,132783.892527461,61370.7066303392,13947.8878705316
"15689","WA","NIE","BENDE",2021,NA,11459.5846744288,10600.1158238466,57297.9233721439,136369.057625702,63027.7157093583,14324.480843036
"15690","WA","NIE","BENDE",2022,NA,11768.9934606384,10886.3189510905,58844.9673031918,140051.022181596,64729.464033511,14711.2418257979
"15691","WA","NIE","BENDE",2023,NA,12086.7562840756,11180.2495627699,60433.781420378,143832.3997805,66477.1595624158,15108.4453550945
"15692","WA","NIE","BENDE",2024,NA,12413.0987037456,11482.1163009647,62065.4935187282,147715.874574573,68272.042870601,15516.373379682
"15693","WA","NIE","BIASE",2018,NA,9537,8822,47684,113488,52452,11921
"15694","WA","NIE","BIASE",2019,NA,9813,9077,49067,116779,53973,12267
"15695","WA","NIE","BIASE",2020,NA,NA,9340.57673160297,50489.6039546106,120165.257411973,55538.5643500717,12622.4009886527
"15696","WA","NIE","BIASE",2021,NA,10390.7604938589,9611.45345681946,51953.8024692944,123650.049876921,57149.1827162238,12988.4506173236
"15697","WA","NIE","BIASE",2022,NA,10692.0925481808,9890.18560706722,53460.4627409039,127235.901323351,58806.5090149943,13365.115685226
"15698","WA","NIE","BIASE",2023,NA,11002.163232078,10177.0009896722,55010.8161603901,130925.742461728,60511.8977764291,13752.7040400975
"15699","WA","NIE","BIASE",2024,NA,11321.2259658083,10472.1340183727,56606.1298290414,134722.588993119,62266.7428119455,14151.5324572604
"15700","WA","NIE","BICHI",2018,NA,16364,15137,81822,194736,90004,20455
"15701","WA","NIE","BICHI",2019,NA,16904,15637,84522,201162,92974,21130
"15702","WA","NIE","BICHI",2020,NA,NA,16152.5533387744,87311.0991285101,207800.415925854,96042.2090413611,21827.7747821275
"15703","WA","NIE","BICHI",2021,NA,18038.4730799502,16685.5875989539,90192.365399751,214657.829651407,99211.6019397261,22548.0913499377
"15704","WA","NIE","BICHI",2022,NA,18633.7426915885,17236.2119897194,93168.7134579427,221741.538029904,102485.584803737,23292.1783644857
"15705","WA","NIE","BICHI",2023,NA,19248.656200411,17805.0069853801,96243.2810020548,229059.00878489,105867.60910226,24060.8202505137
"15706","WA","NIE","BICHI",2024,NA,19883.8618550245,18392.5722158977,99419.3092751226,236617.956074792,109361.240202635,24854.8273187807
"15707","WA","NIE","BIDA",2018,NA,11243,10400,56215,133792,61837,14054
"15708","WA","NIE","BIDA",2019,NA,11625,10753,58126,138341,63939,14532
"15709","WA","NIE","BIDA",2020,NA,NA,11118.982296051,60102.6070056812,143044.204673521,66112.8677062493,15025.6517514203
"15710","WA","NIE","BIDA",2021,NA,12429.2191287749,11497.0276941168,62146.0956438744,147907.707632421,68360.7052082618,15536.5239109686
"15711","WA","NIE","BIDA",2022,NA,12851.8125791532,11887.9266357167,64259.0628957661,152936.569691923,70684.9691853427,16064.7657239415
"15712","WA","NIE","BIDA",2023,NA,13288.7742068444,12292.1161413311,66443.8710342221,158136.413061449,73088.2581376443,16610.9677585555
"15713","WA","NIE","BIDA",2024,NA,13740.5925298771,12710.0480901363,68702.9626493857,163513.051105538,75573.2589143242,17175.7406623464
"15714","WA","NIE","BILLIRI",2018,NA,11800,10915,58999,140418,64899,14750
"15715","WA","NIE","BILLIRI",2019,NA,12177,11264,60887,144912,66976,15222
"15716","WA","NIE","BILLIRI",2020,NA,NA,11624.6086595199,62835.7224838913,149549.019511661,69119.2947322804,15708.9306209728
"15717","WA","NIE","BILLIRI",2021,NA,12969.2931206752,11996.5961366245,64846.4656033758,154334.588136034,71331.1121637134,16211.616400844
"15718","WA","NIE","BILLIRI",2022,NA,13384.3105005368,12380.4872129965,66921.5525026838,159273.294956387,73613.7077529522,16730.388125671
"15719","WA","NIE","BILLIRI",2023,NA,13812.6084365539,12776.6628038124,69063.0421827697,164370.040394992,75969.3464010467,17265.7605456924
"15720","WA","NIE","BILLIRI",2024,NA,14254.6119065237,13185.5160135344,71273.0595326183,169629.881687632,78400.3654858802,17818.2648831546
"15721","WA","NIE","BINDAWA",2018,NA,8689,8037,43445,103398,47789,10861
"15722","WA","NIE","BINDAWA",2019,NA,8950,8278,44748,106500,49223,11187
"15723","WA","NIE","BINDAWA",2020,NA,NA,8526.72844444094,46090.4240240051,109695.209177132,50699.4664264056,11522.6060060013
"15724","WA","NIE","BINDAWA",2021,NA,9494.62734894504,8782.53029777417,47473.1367447252,112986.065452446,52220.4504191977,11868.2841861813
"15725","WA","NIE","BINDAWA",2022,NA,9779.46616941339,9046.00620670739,48897.330847067,116375.647416019,53787.0639317737,12224.3327117667
"15726","WA","NIE","BINDAWA",2023,NA,10072.8501544958,9317.38639290861,50364.250772479,119866.9168385,55400.6758497269,12591.0626931197
"15727","WA","NIE","BINDAWA",2024,NA,10375.0356591307,9596.90798469587,51875.1782956533,123462.924343655,57062.6961252187,12968.7945739133
"15728","WA","NIE","BINJI",2018,NA,5990,5541,29949,71278,32944,7487
"15729","WA","NIE","BINJI",2019,NA,6169,5707,30847,73416,33932,7712
"15730","WA","NIE","BINJI",2020,NA,NA,5877.92215819724,31772.5522064716,75618.6742514023,34949.8074271187,7943.13805161789
"15731","WA","NIE","BINJI",2021,NA,6545.14575453314,6054.25982294316,32725.7287726657,77887.2344789444,35998.3016499323,8181.43219316643
"15732","WA","NIE","BINJI",2022,NA,6741.50012716913,6235.88761763145,33707.5006358457,80223.8515133127,37078.2506994302,8426.87515896142
"15733","WA","NIE","BINJI",2023,NA,6943.74513098421,6422.96424616039,34718.725654921,82630.5670587121,38190.5982204131,8679.68141373026
"15734","WA","NIE","BINJI",2024,NA,7152.05748491373,6615.6531735452,35760.2874245687,85109.4840704734,39336.3161670255,8940.07185614217
"15735","WA","NIE","BIRINIWA",2018,NA,8023,7421,40115,95474,44127,10029
"15736","WA","NIE","BIRINIWA",2019,NA,8256,7637,41278,98243,45406,10320
"15737","WA","NIE","BIRINIWA",2020,NA,NA,7857.97004209831,42475.513741072,101091.722703751,46723.0651151792,10618.878435268
"15738","WA","NIE","BIRINIWA",2021,NA,8741.46072791261,8085.85117331917,43707.3036395631,104023.38266216,48078.0340035194,10926.8259098908
"15739","WA","NIE","BIRINIWA",2022,NA,8994.96308902208,8320.34085734542,44974.8154451104,107040.060759363,49472.2969896214,11243.7038612776
"15740","WA","NIE","BIRINIWA",2023,NA,9255.81701860372,8561.63074220844,46279.0850930186,110144.222521384,50906.9936023204,11569.7712732546
"15741","WA","NIE","BIRINIWA",2024,NA,9524.23571214322,8809.91803373248,47621.1785607161,113338.404974504,52383.2964167877,11905.294640179
"15742","WA","NIE","BIRNIN GWARI",2018,NA,14392,13313,71962,171269,79158,17990
"15743","WA","NIE","BIRNIN GWARI",2019,NA,14824,13712,74121,176407,81533,18530
"15744","WA","NIE","BIRNIN GWARI",2020,NA,NA,14123.7021871436,76344.3361467221,181699.520029199,83978.7697613943,19086.0840366805
"15745","WA","NIE","BIRNIN GWARI",2021,NA,15726.9332462247,14547.4132527579,78634.6662311237,187150.505630075,86498.1328542361,19658.6665577809
"15746","WA","NIE","BIRNIN GWARI",2022,NA,16198.7412436115,14983.8356503406,80993.7062180574,192765.020798977,89093.0768398632,20248.4265545144
